date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:18:54	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-626b776a01f66%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:18:54	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-626b776a01f66%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:18:55	78196/78196	---M--	200	added ('OK')	text/html	etag:%2213174-626b776a04676%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.html	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:18:56	101652/101652	---M--	200	added ('OK')	text/html	etag:%2218d14-626b776a0428e%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-901.html	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:18:58	202744/202744	---M--	200	added ('OK')	text/html	etag:%22317f8-626b776a03ea6%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-902.html	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:19:03	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-626b776a032ee%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:19:05	81612/81612	---M--	200	added ('OK')	text/html	etag:%2213ecc-626b776a007f5%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.html	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:19:25	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-626b7769fe0e5%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:19:25	97804/97804	---M--	200	added ('OK')	text/html	etag:%2217e0c-626b776a0040d%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-401.html	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:19:28	151368/151368	---M--	200	added ('OK')	text/html	etag:%2224f48-626b776a00025%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-402.html	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:19:30	492273/492273	---M--	200	added ('OK')	image/jpeg	etag:%22782f1-617007ef9c180%22	https://modelo18.ondatta.com.br/wp-content/uploads/2021/07/predios-9-scaled.jpg	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2021/07/predios-9-scaled.jpg	(from http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-40.css?ver=1740753292)
11:19:31	893612/893612	---M--	200	added ('OK')	image/jpeg	etag:%22da2ac-616fe815b1c00%22	https://modelo18.ondatta.com.br/wp-content/uploads/2024/04/tec-24.jpg	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2024/04/tec-24.jpg	(from http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-8.css?ver=1740753342)
11:19:31	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-626b7769fe0e5%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:19:32	749223/749223	---M--	200	added ('OK')	image/svg+xml	etag:%22b6ea7-626b7769ff46d%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:19:34	22678/22678	---M--	200	added ('OK')	text/css	etag:%225896-62f34b6a121d1%22	http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-11.css?ver=1740753309	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-114e10.css	(from http://modelo18.ondatta.com.br/sobre-nos/)
11:19:34	48834/48834	---MCZ	200	added ('OK')	application/json	date:Mon,%2021%20Apr%202025%2014:19:33%20GMT	http://modelo18.ondatta.com.br/wp-json/wp/v2/pages/11	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/wp/v2/pages/11.json	(from http://modelo18.ondatta.com.br/sobre-nos/)
11:19:36	2217/2217	---MCZ	200	added ('OK')	application/json	date:Mon,%2021%20Apr%202025%2014:19:35%20GMT	http://modelo18.ondatta.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmodelo18.ondatta.com.br%2Fsobre-nos%2F	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/oembed/1.0/embed8a69.json	(from http://modelo18.ondatta.com.br/sobre-nos/)
11:19:36	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:19:35%20GMT	http://modelo18.ondatta.com.br/?p=11	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/index5757.html	(from http://modelo18.ondatta.com.br/sobre-nos/)
11:19:37	4410/4410	---M--	200	added ('OK')	text/html	etag:%22113a-5d4bea9406e00%22	http://modelo18.ondatta.com.br/wp-content/uploads/2022/01/aline.webp	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2022/01/aline.html	(from http://modelo18.ondatta.com.br/sobre-nos/)
11:19:37	2374/2374	---MCZ	200	added ('OK')	text/xml	date:Mon,%2021%20Apr%202025%2014:19:36%20GMT	http://modelo18.ondatta.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmodelo18.ondatta.com.br%2Fsobre-nos%2F&format=xml	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/oembed/1.0/embedf6b5	(from http://modelo18.ondatta.com.br/sobre-nos/)
11:19:37	5106/5106	---M--	200	added ('OK')	text/html	etag:%2213f2-5d4beaa719b00%22	http://modelo18.ondatta.com.br/wp-content/uploads/2022/01/juliana.webp	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2022/01/juliana.html	(from http://modelo18.ondatta.com.br/sobre-nos/)
11:19:37	5304/5304	---M--	200	added ('OK')	text/html	etag:%2214b8-5d4beaa719b00%22	http://modelo18.ondatta.com.br/wp-content/uploads/2022/01/ronaldo.webp	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2022/01/ronaldo.html	(from http://modelo18.ondatta.com.br/sobre-nos/)
11:19:37	9644/9644	---M--	200	added ('OK')	text/css	etag:%2225ac-62f34b5906006%22	http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-372.css?ver=1740753291	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-372980a.css	(from http://modelo18.ondatta.com.br/sobre-nos/)
11:19:38	77/77	---M--	200	added ('OK')	text/css	etag:%224d-626b7769e7981%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min.css?ver=3.25.4	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min401f.css	(from http://modelo18.ondatta.com.br/servicos/)
11:19:38	50360/50360	---M--	200	added ('OK')	text/css	etag:%22c4b8-62f3ad33e9c42%22	http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-12.css?ver=1740779558	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-12710a.css	(from http://modelo18.ondatta.com.br/servicos/)
11:19:39	47829/47829	---MCZ	200	added ('OK')	application/json	date:Mon,%2021%20Apr%202025%2014:19:39%20GMT	http://modelo18.ondatta.com.br/wp-json/wp/v2/pages/12	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/wp/v2/pages/12.json	(from http://modelo18.ondatta.com.br/servicos/)
11:19:41	2212/2212	---MCZ	200	added ('OK')	application/json	date:Mon,%2021%20Apr%202025%2014:19:40%20GMT	http://modelo18.ondatta.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmodelo18.ondatta.com.br%2Fservicos%2F	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/oembed/1.0/embed7db0.json	(from http://modelo18.ondatta.com.br/servicos/)
11:19:41	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:19:40%20GMT	http://modelo18.ondatta.com.br/?p=12	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/index678b.html	(from http://modelo18.ondatta.com.br/servicos/)
11:19:41	2369/2369	---MCZ	200	added ('OK')	text/xml	date:Mon,%2021%20Apr%202025%2014:19:41%20GMT	http://modelo18.ondatta.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmodelo18.ondatta.com.br%2Fservicos%2F&format=xml	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/oembed/1.0/embedd034	(from http://modelo18.ondatta.com.br/servicos/)
11:19:41	5034/5034	---M--	200	added ('OK')	text/html	etag:%2213aa-5d4bea95ef280%22	http://modelo18.ondatta.com.br/wp-content/uploads/2022/01/aline-serv.webp	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2022/01/aline-serv.html	(from http://modelo18.ondatta.com.br/servicos/)
11:19:42	6781/6781	---M--	200	added ('OK')	text/css	etag:%221a7d-626b77f85068d%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/css/widget-form.min.css?ver=3.25.2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/css/widget-form.min7ed1.css	(from http://modelo18.ondatta.com.br/abrir-empresa/)
11:19:42	47075/47075	---M--	200	added ('OK')	text/css	etag:%22b7e3-6312aee1c8714%22	http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-340.css?ver=1742910313	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-3405f5f.css	(from http://modelo18.ondatta.com.br/abrir-empresa/)
11:19:43	28557/28557	---MCZ	200	added ('OK')	application/json	date:Mon,%2021%20Apr%202025%2014:19:43%20GMT	http://modelo18.ondatta.com.br/wp-json/wp/v2/pages/340	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/wp/v2/pages/340.json	(from http://modelo18.ondatta.com.br/abrir-empresa/)
11:19:45	2222/2222	---MCZ	200	added ('OK')	application/json	date:Mon,%2021%20Apr%202025%2014:19:44%20GMT	http://modelo18.ondatta.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmodelo18.ondatta.com.br%2Fabrir-empresa%2F	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/oembed/1.0/embed8359.json	(from http://modelo18.ondatta.com.br/abrir-empresa/)
11:19:45	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:19:44%20GMT	http://modelo18.ondatta.com.br/?p=340	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/index80a3.html	(from http://modelo18.ondatta.com.br/abrir-empresa/)
11:19:46	2379/2379	---MCZ	200	added ('OK')	text/xml	date:Mon,%2021%20Apr%202025%2014:19:46%20GMT	http://modelo18.ondatta.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmodelo18.ondatta.com.br%2Fabrir-empresa%2F&format=xml	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/oembed/1.0/embed5be8	(from http://modelo18.ondatta.com.br/abrir-empresa/)
11:19:46	13756/13756	---M--	200	added ('OK')	text/html	etag:%2235bc-5d4bea9f78900%22	http://modelo18.ondatta.com.br/wp-content/uploads/2022/01/img-abertura-1.webp	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2022/01/img-abertura-1.html	(from http://modelo18.ondatta.com.br/abrir-empresa/)
11:19:46	119/119	---M--	200	added ('OK')	text/css	etag:%2277-62f34b63d3b06%22	http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-13.css?ver=1740753302	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-13e448.css	(from http://modelo18.ondatta.com.br/noticias/)
11:19:48	86182/86182	---MCZ	200	added ('OK')	application/json	date:Mon,%2021%20Apr%202025%2014:19:47%20GMT	http://modelo18.ondatta.com.br/wp-json/wp/v2/pages/13	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/wp/v2/pages/13.json	(from http://modelo18.ondatta.com.br/noticias/)
11:19:49	2212/2212	---MCZ	200	added ('OK')	application/json	date:Mon,%2021%20Apr%202025%2014:19:48%20GMT	http://modelo18.ondatta.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmodelo18.ondatta.com.br%2Fnoticias%2F	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/oembed/1.0/embed6a3d.json	(from http://modelo18.ondatta.com.br/noticias/)
11:19:49	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:19:49%20GMT	http://modelo18.ondatta.com.br/?p=13	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/index2dc4.html	(from http://modelo18.ondatta.com.br/noticias/)
11:19:50	2369/2369	---MCZ	200	added ('OK')	text/xml	date:Mon,%2021%20Apr%202025%2014:19:50%20GMT	http://modelo18.ondatta.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmodelo18.ondatta.com.br%2Fnoticias%2F&format=xml	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-json/oembed/1.0/embed85ed	(from http://modelo18.ondatta.com.br/noticias/)
11:19:51	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:19:50%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/como-declarar-criptoativos-no-ir-2025-sem-cair-na-malha-fina/231e8dae-3aca-4423-842c-7c7c9a1ebe00	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/como-declarar-criptoativos-no-ir-2025-sem-cair-na-malha-fina/231e8dae-3aca-4423-842c-7c7c9a1ebe00	(from http://modelo18.ondatta.com.br/noticias/)
11:19:54	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:19:53%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/semana-de-4-dias-quais-as-percepcoes-nas-empresas-que-participaram-de-pesquisa-apos-1-ano-na-reducao-de-jornada/dd51f2ab-4a9a-4832-ad32-e4bcc4a23b4b	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/semana-de-4-dias-quais-as-percepcoes-nas-empresas-que-participaram-de-pesquisa-apos-1-ano-na-reducao-de-jornada/dd51f2ab-4a9a-4832-ad32-e4bcc4a23b4b	(from http://modelo18.ondatta.com.br/noticias/)
11:19:54	95750/95750	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2014:19:51%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/como-declarar-criptoativos-no-ir-2025-sem-cair-na-malha-fina/231e8dae-3aca-4423-842c-7c7c9a1ebe00/	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/como-declarar-criptoativos-no-ir-2025-sem-cair-na-malha-fina/231e8dae-3aca-4423-842c-7c7c9a1ebe00/index.html	(from http://modelo18.ondatta.com.br/noticias/)
11:19:56	99245/99245	---M--	200	added ('OK')	application/octet-stream	etag:%220x8DD7DA53F54A6C7%22	https://appcontabildata.blob.core.windows.net/noticias/bc93c907-a1a1-4545-b061-14f30c60c681.jpg	C:/Meus%20Sites/contabilidade/appcontabildata.blob.core.windows.net/noticias/bc93c907-a1a1-4545-b061-14f30c60c681.jpg	(from http://modelo18.ondatta.com.br/noticias/)
11:19:57	97510/97510	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2014:19:55%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/semana-de-4-dias-quais-as-percepcoes-nas-empresas-que-participaram-de-pesquisa-apos-1-ano-na-reducao-de-jornada/dd51f2ab-4a9a-4832-ad32-e4bcc4a23b4b/	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/semana-de-4-dias-quais-as-percepcoes-nas-empresas-que-participaram-de-pesquisa-apos-1-ano-na-reducao-de-jornada/dd51f2ab-4a9a-4832-ad32-e4bcc4a23b4b/index.html	(from http://modelo18.ondatta.com.br/noticias/)
11:19:57	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:19:56%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/cultura-forte-x-cultura-toxica-onde-esta-o-limite-/302b6041-1663-4371-af11-a9b783548cf8	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/cultura-forte-x-cultura-toxica-onde-esta-o-limite-/302b6041-1663-4371-af11-a9b783548cf8.a1.delayed	(from http://modelo18.ondatta.com.br/noticias/)
11:19:58	54073/54073	---M--	200	added ('OK')	application/octet-stream	etag:%220x8DD7DA40C961216%22	https://appcontabildata.blob.core.windows.net/noticias/39792c84-b20b-4344-8684-51a0c877084b.jpg	C:/Meus%20Sites/contabilidade/appcontabildata.blob.core.windows.net/noticias/39792c84-b20b-4344-8684-51a0c877084b.jpg	(from http://modelo18.ondatta.com.br/noticias/)
11:20:04	95867/95867	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2014:19:58%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/cultura-forte-x-cultura-toxica-onde-esta-o-limite-/302b6041-1663-4371-af11-a9b783548cf8/	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/cultura-forte-x-cultura-toxica-onde-esta-o-limite-/302b6041-1663-4371-af11-a9b783548cf8/index.html	(from http://modelo18.ondatta.com.br/noticias/)
11:20:04	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:20:03%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/a-responsabilidade-legal-das-empresas-no-tratamento-de-dados-pessoais/fb944da1-f498-460d-a399-d60fb33cc106	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/a-responsabilidade-legal-das-empresas-no-tratamento-de-dados-pessoais/fb944da1-f498-460d-a399-d60fb33cc106.a3.delayed	(from http://modelo18.ondatta.com.br/noticias/)
11:20:07	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:20:06%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/os-riscos-da-falta-de-seguranca-em-aplicativos-mensagem/a25fe70c-6542-4560-bad8-8bde90e3bbad	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/os-riscos-da-falta-de-seguranca-em-aplicativos-mensagem/a25fe70c-6542-4560-bad8-8bde90e3bbad.a5.delayed	(from http://modelo18.ondatta.com.br/noticias/)
11:20:07	98347/98347	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2014:20:05%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/a-responsabilidade-legal-das-empresas-no-tratamento-de-dados-pessoais/fb944da1-f498-460d-a399-d60fb33cc106/	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/a-responsabilidade-legal-das-empresas-no-tratamento-de-dados-pessoais/fb944da1-f498-460d-a399-d60fb33cc106/index.html	(from http://modelo18.ondatta.com.br/noticias/)
11:20:12	93735/93735	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2014:20:08%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/os-riscos-da-falta-de-seguranca-em-aplicativos-mensagem/a25fe70c-6542-4560-bad8-8bde90e3bbad/	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/os-riscos-da-falta-de-seguranca-em-aplicativos-mensagem/a25fe70c-6542-4560-bad8-8bde90e3bbad/index.html	(from http://modelo18.ondatta.com.br/noticias/)
11:20:13	50622/50622	---M--	200	added ('OK')	application/octet-stream	etag:%220x8DD7D0C8E281133%22	https://appcontabildata.blob.core.windows.net/noticias/caf57e88-b8d1-434b-afed-7ff7ba0204fd.jpg	C:/Meus%20Sites/contabilidade/appcontabildata.blob.core.windows.net/noticias/caf57e88-b8d1-434b-afed-7ff7ba0204fd.jpg	(from http://modelo18.ondatta.com.br/noticias/)
11:20:14	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:20:12%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/6-licoes-de-gestores-de-redes-de-franquias-com-mais-de-100-unidades-para-aplicar-no-seu-negocio/7fe81f63-3fd0-43ba-b354-1afac36c0051	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/6-licoes-de-gestores-de-redes-de-franquias-com-mais-de-100-unidades-para-aplicar-no-seu-negocio/7fe81f63-3fd0-43ba-b354-1afac36c0051.a7.delayed	(from http://modelo18.ondatta.com.br/noticias/)
11:20:14	114971/114971	---M--	200	added ('OK')	application/octet-stream	etag:%220x8DD7DA35B1BDBAF%22	https://appcontabildata.blob.core.windows.net/noticias/fc30a6d9-ca33-4a07-9fd9-575de37fedef.jpg	C:/Meus%20Sites/contabilidade/appcontabildata.blob.core.windows.net/noticias/fc30a6d9-ca33-4a07-9fd9-575de37fedef.jpg	(from http://modelo18.ondatta.com.br/noticias/)
11:20:17	95381/95381	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2014:20:15%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/6-licoes-de-gestores-de-redes-de-franquias-com-mais-de-100-unidades-para-aplicar-no-seu-negocio/7fe81f63-3fd0-43ba-b354-1afac36c0051/	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/6-licoes-de-gestores-de-redes-de-franquias-com-mais-de-100-unidades-para-aplicar-no-seu-negocio/7fe81f63-3fd0-43ba-b354-1afac36c0051/index.html	(from http://modelo18.ondatta.com.br/noticias/)
11:20:17	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:20:16%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/salario-minimo-pode-chegar-a-r$-1.630-em-2026;-confira-proposta-enviada-ao-congresso/9a6c93b8-4516-4bf6-a953-d49d939be36f	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/salario-minimo-pode-chegar-a-r$-1.630-em-2026;-confira-proposta-enviada-ao-congresso/9a6c93b8-4516-4bf6-a953-d49d939be36f.a9.delayed	(from http://modelo18.ondatta.com.br/noticias/)
11:20:19	58635/58635	---M--	200	added ('OK')	application/octet-stream	etag:%220x8DD7D0B4F5C19E3%22	https://appcontabildata.blob.core.windows.net/noticias/03fe7d9a-3621-4926-9177-860ff65f77e6.jpg	C:/Meus%20Sites/contabilidade/appcontabildata.blob.core.windows.net/noticias/03fe7d9a-3621-4926-9177-860ff65f77e6.jpg	(from http://modelo18.ondatta.com.br/noticias/)
11:20:21	93500/93500	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2014:20:18%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/salario-minimo-pode-chegar-a-r-1.630-em-2026;-confira-proposta-enviada-ao-congresso/9a6c93b8-4516-4bf6-a953-d49d939be36f/	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/salario-minimo-pode-chegar-a-r-1.630-em-2026;-confira-proposta-enviada-ao-congresso/9a6c93b8-4516-4bf6-a953-d49d939be36f/index.html	(from http://modelo18.ondatta.com.br/noticias/)
11:20:21	2/2	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2014:20:20%20GMT	http://modelo18.ondatta.com.br/noticias-contabeis/icms-confira-os-principais-convenios-publicados-pelo-confaz-em-abril/68ff7bee-e972-4454-bbf4-32a38865fd96	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/noticias-contabeis/icms-confira-os-principais-convenios-publicados-pelo-confaz-em-abril/68ff7bee-e972-4454-bbf4-32a38865fd96.ab.delayed	(from http://modelo18.ondatta.com.br/noticias/)
